Time	Media	Substrate	Cyanobacteria	Intensity
49	MBL	MMS-2	Nostoc_10	672
49	MBL	MMS-2	Nostoc_10	1649
49	MBL	MMS-2	Nostoc_10	1987
52	MBL	MMS-2	Nostoc_10	1434
52	MBL	MMS-2	Nostoc_10	1368
52	MBL	MMS-2	Nostoc_10	957
52	MBL	MMS-2	Nostoc_10	537
52	MBL	MMS-2	Nostoc_10	1557
52	MBL	MMS-2	Nostoc_10	2084
56	MBL	MMS-2	Nostoc_10	1840
56	MBL	MMS-2	Nostoc_10	1470
56	MBL	MMS-2	Nostoc_10	1097
56	MBL	MMS-2	Nostoc_10	941
56	MBL	MMS-2	Nostoc_10	2051
56	MBL	MMS-2	Nostoc_10	2480
59	MBL	MMS-2	Nostoc_10	2021
59	MBL	MMS-2	Nostoc_10	1834
59	MBL	MMS-2	Nostoc_10	1075
59	MBL	MMS-2	Nostoc_10	747
59	MBL	MMS-2	Nostoc_10	1937
59	MBL	MMS-2	Nostoc_10	2630
65	MBL	MMS-2	Nostoc_10	2290
65	MBL	MMS-2	Nostoc_10	1924
65	MBL	MMS-2	Nostoc_10	1156
65	MBL	MMS-2	Nostoc_10	1203
65	MBL	MMS-2	Nostoc_10	2593
65	MBL	MMS-2	Nostoc_10	2847
74	MBL	MMS-2	Nostoc_10	3485
74	MBL	MMS-2	Nostoc_10	2587
74	MBL	MMS-2	Nostoc_10	1031
74	MBL	MMS-2	Nostoc_10	1604
74	MBL	MMS-2	Nostoc_10	3148
74	MBL	MMS-2	Nostoc_10	3593
0	MBL	PRT	Nostoc_10	114
0	MBL	PRT	Nostoc_10	107
0	MBL	PRT	Nostoc_10	72
0	MBL	PRT	Nostoc_10	92
0	MBL	PRT	Nostoc_10	115
0	MBL	PRT	Nostoc_10	80
1	MBL	PRT	Nostoc_10	133
1	MBL	PRT	Nostoc_10	98
1	MBL	PRT	Nostoc_10	68
1	MBL	PRT	Nostoc_10	101
1	MBL	PRT	Nostoc_10	116
1	MBL	PRT	Nostoc_10	83
2	MBL	PRT	Nostoc_10	77
2	MBL	PRT	Nostoc_10	50
2	MBL	PRT	Nostoc_10	34
2	MBL	PRT	Nostoc_10	49
2	MBL	PRT	Nostoc_10	55
2	MBL	PRT	Nostoc_10	44
5	MBL	PRT	Nostoc_10	67
5	MBL	PRT	Nostoc_10	29
5	MBL	PRT	Nostoc_10	19
5	MBL	PRT	Nostoc_10	34
5	MBL	PRT	Nostoc_10	33
5	MBL	PRT	Nostoc_10	26
6	MBL	PRT	Nostoc_10	57
6	MBL	PRT	Nostoc_10	27
6	MBL	PRT	Nostoc_10	16
6	MBL	PRT	Nostoc_10	34
6	MBL	PRT	Nostoc_10	29
6	MBL	PRT	Nostoc_10	23
7	MBL	PRT	Nostoc_10	56
7	MBL	PRT	Nostoc_10	28
7	MBL	PRT	Nostoc_10	18
7	MBL	PRT	Nostoc_10	41
7	MBL	PRT	Nostoc_10	30
7	MBL	PRT	Nostoc_10	25
8	MBL	PRT	Nostoc_10	67
8	MBL	PRT	Nostoc_10	23
8	MBL	PRT	Nostoc_10	15
8	MBL	PRT	Nostoc_10	31
8	MBL	PRT	Nostoc_10	36
8	MBL	PRT	Nostoc_10	24
9	MBL	PRT	Nostoc_10	60
9	MBL	PRT	Nostoc_10	20
9	MBL	PRT	Nostoc_10	14
9	MBL	PRT	Nostoc_10	29
9	MBL	PRT	Nostoc_10	27
9	MBL	PRT	Nostoc_10	19
12	MBL	PRT	Nostoc_10	51
12	MBL	PRT	Nostoc_10	17
12	MBL	PRT	Nostoc_10	12
12	MBL	PRT	Nostoc_10	27
12	MBL	PRT	Nostoc_10	24
12	MBL	PRT	Nostoc_10	16
13	MBL	PRT	Nostoc_10	55
13	MBL	PRT	Nostoc_10	21
13	MBL	PRT	Nostoc_10	17
13	MBL	PRT	Nostoc_10	28
13	MBL	PRT	Nostoc_10	28
13	MBL	PRT	Nostoc_10	17
16	MBL	PRT	Nostoc_10	47
16	MBL	PRT	Nostoc_10	17
16	MBL	PRT	Nostoc_10	13
16	MBL	PRT	Nostoc_10	26
16	MBL	PRT	Nostoc_10	22
16	MBL	PRT	Nostoc_10	15
19	MBL	PRT	Nostoc_10	39
19	MBL	PRT	Nostoc_10	15
19	MBL	PRT	Nostoc_10	11
19	MBL	PRT	Nostoc_10	22
19	MBL	PRT	Nostoc_10	19
19	MBL	PRT	Nostoc_10	14
20	MBL	PRT	Nostoc_10	39
20	MBL	PRT	Nostoc_10	15
20	MBL	PRT	Nostoc_10	11
20	MBL	PRT	Nostoc_10	21
20	MBL	PRT	Nostoc_10	18
20	MBL	PRT	Nostoc_10	13
22	MBL	PRT	Nostoc_10	29
22	MBL	PRT	Nostoc_10	12
22	MBL	PRT	Nostoc_10	10
22	MBL	PRT	Nostoc_10	18
22	MBL	PRT	Nostoc_10	15
22	MBL	PRT	Nostoc_10	12
23	MBL	PRT	Nostoc_10	29
23	MBL	PRT	Nostoc_10	13
23	MBL	PRT	Nostoc_10	11
23	MBL	PRT	Nostoc_10	18
23	MBL	PRT	Nostoc_10	15
23	MBL	PRT	Nostoc_10	12
24	MBL	PRT	Nostoc_10	29
24	MBL	PRT	Nostoc_10	13
24	MBL	PRT	Nostoc_10	11
24	MBL	PRT	Nostoc_10	18
24	MBL	PRT	Nostoc_10	15
24	MBL	PRT	Nostoc_10	12
27	MBL	PRT	Nostoc_10	20
27	MBL	PRT	Nostoc_10	11
27	MBL	PRT	Nostoc_10	10
27	MBL	PRT	Nostoc_10	14
27	MBL	PRT	Nostoc_10	14
27	MBL	PRT	Nostoc_10	10
30	MBL	PRT	Nostoc_10	16
30	MBL	PRT	Nostoc_10	11
30	MBL	PRT	Nostoc_10	10
30	MBL	PRT	Nostoc_10	11
30	MBL	PRT	Nostoc_10	13
30	MBL	PRT	Nostoc_10	10
34	MBL	PRT	Nostoc_10	14
34	MBL	PRT	Nostoc_10	10
34	MBL	PRT	Nostoc_10	9
34	MBL	PRT	Nostoc_10	10
34	MBL	PRT	Nostoc_10	13
34	MBL	PRT	Nostoc_10	10
38	MBL	PRT	Nostoc_10	14
38	MBL	PRT	Nostoc_10	12
38	MBL	PRT	Nostoc_10	11
38	MBL	PRT	Nostoc_10	12
38	MBL	PRT	Nostoc_10	14
38	MBL	PRT	Nostoc_10	11
41	MBL	PRT	Nostoc_10	12
41	MBL	PRT	Nostoc_10	10
41	MBL	PRT	Nostoc_10	10
41	MBL	PRT	Nostoc_10	10
41	MBL	PRT	Nostoc_10	13
41	MBL	PRT	Nostoc_10	10
43	MBL	PRT	Nostoc_10	11
43	MBL	PRT	Nostoc_10	10
43	MBL	PRT	Nostoc_10	10
43	MBL	PRT	Nostoc_10	11
43	MBL	PRT	Nostoc_10	12
43	MBL	PRT	Nostoc_10	10
46	MBL	PRT	Nostoc_10	12
46	MBL	PRT	Nostoc_10	12
46	MBL	PRT	Nostoc_10	11
46	MBL	PRT	Nostoc_10	11
46	MBL	PRT	Nostoc_10	13
46	MBL	PRT	Nostoc_10	11
49	MBL	PRT	Nostoc_10	10
49	MBL	PRT	Nostoc_10	9
49	MBL	PRT	Nostoc_10	8
49	MBL	PRT	Nostoc_10	8
49	MBL	PRT	Nostoc_10	11
49	MBL	PRT	Nostoc_10	8
52	MBL	PRT	Nostoc_10	10
52	MBL	PRT	Nostoc_10	12
52	MBL	PRT	Nostoc_10	12
52	MBL	PRT	Nostoc_10	12
52	MBL	PRT	Nostoc_10	14
52	MBL	PRT	Nostoc_10	12
56	MBL	PRT	Nostoc_10	9
56	MBL	PRT	Nostoc_10	8
56	MBL	PRT	Nostoc_10	7
56	MBL	PRT	Nostoc_10	7
56	MBL	PRT	Nostoc_10	10
56	MBL	PRT	Nostoc_10	8
59	MBL	PRT	Nostoc_10	10
59	MBL	PRT	Nostoc_10	10
59	MBL	PRT	Nostoc_10	10
59	MBL	PRT	Nostoc_10	10
59	MBL	PRT	Nostoc_10	12
59	MBL	PRT	Nostoc_10	10
65	MBL	PRT	Nostoc_10	10
65	MBL	PRT	Nostoc_10	9
65	MBL	PRT	Nostoc_10	10
65	MBL	PRT	Nostoc_10	9
65	MBL	PRT	Nostoc_10	11
65	MBL	PRT	Nostoc_10	9
74	MBL	PRT	Nostoc_10	9
74	MBL	PRT	Nostoc_10	9
74	MBL	PRT	Nostoc_10	8
74	MBL	PRT	Nostoc_10	8
74	MBL	PRT	Nostoc_10	10
74	MBL	PRT	Nostoc_10	8
0	dH2O	10x	Nostoc_10	11869
0	dH2O	10x	Nostoc_10	13971
0	dH2O	10x	Nostoc_10	14166
0	dH2O	10x	Nostoc_10	12151
0	dH2O	10x	Nostoc_10	13039
0	dH2O	10x	Nostoc_10	13756
1	dH2O	10x	Nostoc_10	12112
1	dH2O	10x	Nostoc_10	11699
1	dH2O	10x	Nostoc_10	15684
1	dH2O	10x	Nostoc_10	10817
1	dH2O	10x	Nostoc_10	10552
1	dH2O	10x	Nostoc_10	15470
2	dH2O	10x	Nostoc_10	9570
2	dH2O	10x	Nostoc_10	8308
2	dH2O	10x	Nostoc_10	10078
2	dH2O	10x	Nostoc_10	8013
2	dH2O	10x	Nostoc_10	7241
2	dH2O	10x	Nostoc_10	13091
5	dH2O	10x	Nostoc_10	11304
5	dH2O	10x	Nostoc_10	8178
5	dH2O	10x	Nostoc_10	9559
5	dH2O	10x	Nostoc_10	7437
5	dH2O	10x	Nostoc_10	6787
5	dH2O	10x	Nostoc_10	15539
6	dH2O	10x	Nostoc_10	10834
6	dH2O	10x	Nostoc_10	7395
6	dH2O	10x	Nostoc_10	9385
6	dH2O	10x	Nostoc_10	6965
6	dH2O	10x	Nostoc_10	6754
6	dH2O	10x	Nostoc_10	12617
7	dH2O	10x	Nostoc_10	10745
7	dH2O	10x	Nostoc_10	7783
7	dH2O	10x	Nostoc_10	10312
7	dH2O	10x	Nostoc_10	7632
7	dH2O	10x	Nostoc_10	7192
7	dH2O	10x	Nostoc_10	11063
8	dH2O	10x	Nostoc_10	12922
8	dH2O	10x	Nostoc_10	7708
8	dH2O	10x	Nostoc_10	9524
8	dH2O	10x	Nostoc_10	8339
8	dH2O	10x	Nostoc_10	9128
8	dH2O	10x	Nostoc_10	14977
9	dH2O	10x	Nostoc_10	12740
9	dH2O	10x	Nostoc_10	8879
9	dH2O	10x	Nostoc_10	11484
9	dH2O	10x	Nostoc_10	9055
9	dH2O	10x	Nostoc_10	8574
9	dH2O	10x	Nostoc_10	14124
12	dH2O	10x	Nostoc_10	13715
12	dH2O	10x	Nostoc_10	9206
12	dH2O	10x	Nostoc_10	10435
12	dH2O	10x	Nostoc_10	9710
12	dH2O	10x	Nostoc_10	9667
12	dH2O	10x	Nostoc_10	13760
13	dH2O	10x	Nostoc_10	12786
13	dH2O	10x	Nostoc_10	10318
13	dH2O	10x	Nostoc_10	13759
13	dH2O	10x	Nostoc_10	11410
13	dH2O	10x	Nostoc_10	10166
13	dH2O	10x	Nostoc_10	13660
16	dH2O	10x	Nostoc_10	16849
16	dH2O	10x	Nostoc_10	12230
16	dH2O	10x	Nostoc_10	15466
16	dH2O	10x	Nostoc_10	13152
16	dH2O	10x	Nostoc_10	11768
16	dH2O	10x	Nostoc_10	15613
19	dH2O	10x	Nostoc_10	19295
19	dH2O	10x	Nostoc_10	13549
19	dH2O	10x	Nostoc_10	17795
19	dH2O	10x	Nostoc_10	15006
19	dH2O	10x	Nostoc_10	13452
19	dH2O	10x	Nostoc_10	16825
20	dH2O	10x	Nostoc_10	19735
20	dH2O	10x	Nostoc_10	14562
20	dH2O	10x	Nostoc_10	18750
20	dH2O	10x	Nostoc_10	15170
20	dH2O	10x	Nostoc_10	13094
20	dH2O	10x	Nostoc_10	17516
22	dH2O	10x	Nostoc_10	19755
22	dH2O	10x	Nostoc_10	14781
22	dH2O	10x	Nostoc_10	18782
22	dH2O	10x	Nostoc_10	14881
22	dH2O	10x	Nostoc_10	12791
22	dH2O	10x	Nostoc_10	16728
23	dH2O	10x	Nostoc_10	21246
23	dH2O	10x	Nostoc_10	15869
23	dH2O	10x	Nostoc_10	20425
23	dH2O	10x	Nostoc_10	16047
23	dH2O	10x	Nostoc_10	13522
23	dH2O	10x	Nostoc_10	17324
24	dH2O	10x	Nostoc_10	21246
24	dH2O	10x	Nostoc_10	15869
24	dH2O	10x	Nostoc_10	20425
24	dH2O	10x	Nostoc_10	16047
24	dH2O	10x	Nostoc_10	13522
24	dH2O	10x	Nostoc_10	17324
27	dH2O	10x	Nostoc_10	23179
27	dH2O	10x	Nostoc_10	17341
27	dH2O	10x	Nostoc_10	21264
27	dH2O	10x	Nostoc_10	18597
27	dH2O	10x	Nostoc_10	15647
27	dH2O	10x	Nostoc_10	14159
30	dH2O	10x	Nostoc_10	23480
30	dH2O	10x	Nostoc_10	18066
30	dH2O	10x	Nostoc_10	20463
30	dH2O	10x	Nostoc_10	19980
30	dH2O	10x	Nostoc_10	17267
30	dH2O	10x	Nostoc_10	10054
34	dH2O	10x	Nostoc_10	23981
34	dH2O	10x	Nostoc_10	18247
34	dH2O	10x	Nostoc_10	15588
34	dH2O	10x	Nostoc_10	18784
34	dH2O	10x	Nostoc_10	17575
34	dH2O	10x	Nostoc_10	7408
38	dH2O	10x	Nostoc_10	20518
38	dH2O	10x	Nostoc_10	19298
38	dH2O	10x	Nostoc_10	12541
38	dH2O	10x	Nostoc_10	19746
38	dH2O	10x	Nostoc_10	19402
38	dH2O	10x	Nostoc_10	6482
41	dH2O	10x	Nostoc_10	14438
41	dH2O	10x	Nostoc_10	13130
41	dH2O	10x	Nostoc_10	7389
41	dH2O	10x	Nostoc_10	14220
41	dH2O	10x	Nostoc_10	15864
41	dH2O	10x	Nostoc_10	4965
43	dH2O	10x	Nostoc_10	12681
43	dH2O	10x	Nostoc_10	9751
43	dH2O	10x	Nostoc_10	4591
43	dH2O	10x	Nostoc_10	11153
43	dH2O	10x	Nostoc_10	12591
43	dH2O	10x	Nostoc_10	4140
46	dH2O	10x	Nostoc_10	13414
46	dH2O	10x	Nostoc_10	7368
46	dH2O	10x	Nostoc_10	3613
46	dH2O	10x	Nostoc_10	8697
46	dH2O	10x	Nostoc_10	9619
46	dH2O	10x	Nostoc_10	3575
49	dH2O	10x	Nostoc_10	11513
49	dH2O	10x	Nostoc_10	4764
49	dH2O	10x	Nostoc_10	3465
49	dH2O	10x	Nostoc_10	6174
49	dH2O	10x	Nostoc_10	6340
49	dH2O	10x	Nostoc_10	2816
52	dH2O	10x	Nostoc_10	10810
52	dH2O	10x	Nostoc_10	3849
52	dH2O	10x	Nostoc_10	4177
52	dH2O	10x	Nostoc_10	6767
52	dH2O	10x	Nostoc_10	5212
52	dH2O	10x	Nostoc_10	2365
56	dH2O	10x	Nostoc_10	17404
56	dH2O	10x	Nostoc_10	3989
56	dH2O	10x	Nostoc_10	5728
56	dH2O	10x	Nostoc_10	8744
56	dH2O	10x	Nostoc_10	5041
56	dH2O	10x	Nostoc_10	1663
59	dH2O	10x	Nostoc_10	16138
59	dH2O	10x	Nostoc_10	4657
59	dH2O	10x	Nostoc_10	6327
59	dH2O	10x	Nostoc_10	11159
59	dH2O	10x	Nostoc_10	5311
59	dH2O	10x	Nostoc_10	1511
65	dH2O	10x	Nostoc_10	18930
65	dH2O	10x	Nostoc_10	5047
65	dH2O	10x	Nostoc_10	8179
65	dH2O	10x	Nostoc_10	6638
65	dH2O	10x	Nostoc_10	7698
65	dH2O	10x	Nostoc_10	1734
74	dH2O	10x	Nostoc_10	11124
74	dH2O	10x	Nostoc_10	7482
74	dH2O	10x	Nostoc_10	9857
74	dH2O	10x	Nostoc_10	5291
74	dH2O	10x	Nostoc_10	6400
74	dH2O	10x	Nostoc_10	2030
0	dH2O	1x	Nostoc_10	2994
0	dH2O	1x	Nostoc_10	2846
0	dH2O	1x	Nostoc_10	2517
0	dH2O	1x	Nostoc_10	2862
0	dH2O	1x	Nostoc_10	3050
0	dH2O	1x	Nostoc_10	2996
1	dH2O	1x	Nostoc_10	3952
1	dH2O	1x	Nostoc_10	3014
1	dH2O	1x	Nostoc_10	2598
1	dH2O	1x	Nostoc_10	3597
1	dH2O	1x	Nostoc_10	3688
1	dH2O	1x	Nostoc_10	4025
2	dH2O	1x	Nostoc_10	2479
2	dH2O	1x	Nostoc_10	3014
2	dH2O	1x	Nostoc_10	1445
2	dH2O	1x	Nostoc_10	3191
2	dH2O	1x	Nostoc_10	2864
2	dH2O	1x	Nostoc_10	3553
5	dH2O	1x	Nostoc_10	1349
5	dH2O	1x	Nostoc_10	2501
5	dH2O	1x	Nostoc_10	715
5	dH2O	1x	Nostoc_10	1665
5	dH2O	1x	Nostoc_10	2360
5	dH2O	1x	Nostoc_10	1621
6	dH2O	1x	Nostoc_10	929
6	dH2O	1x	Nostoc_10	1681
6	dH2O	1x	Nostoc_10	584
6	dH2O	1x	Nostoc_10	1065
6	dH2O	1x	Nostoc_10	2101
6	dH2O	1x	Nostoc_10	1211
7	dH2O	1x	Nostoc_10	644
7	dH2O	1x	Nostoc_10	1364
7	dH2O	1x	Nostoc_10	450
7	dH2O	1x	Nostoc_10	688
7	dH2O	1x	Nostoc_10	1873
7	dH2O	1x	Nostoc_10	948
8	dH2O	1x	Nostoc_10	794
8	dH2O	1x	Nostoc_10	1616
8	dH2O	1x	Nostoc_10	429
8	dH2O	1x	Nostoc_10	740
8	dH2O	1x	Nostoc_10	2194
8	dH2O	1x	Nostoc_10	1099
9	dH2O	1x	Nostoc_10	686
9	dH2O	1x	Nostoc_10	1756
9	dH2O	1x	Nostoc_10	509
9	dH2O	1x	Nostoc_10	770
9	dH2O	1x	Nostoc_10	2025
9	dH2O	1x	Nostoc_10	1009
12	dH2O	1x	Nostoc_10	482
12	dH2O	1x	Nostoc_10	1827
12	dH2O	1x	Nostoc_10	449
12	dH2O	1x	Nostoc_10	379
12	dH2O	1x	Nostoc_10	1713
12	dH2O	1x	Nostoc_10	1026
13	dH2O	1x	Nostoc_10	423
13	dH2O	1x	Nostoc_10	2214
13	dH2O	1x	Nostoc_10	539
13	dH2O	1x	Nostoc_10	362
13	dH2O	1x	Nostoc_10	1383
13	dH2O	1x	Nostoc_10	838
16	dH2O	1x	Nostoc_10	341
16	dH2O	1x	Nostoc_10	1918
16	dH2O	1x	Nostoc_10	504
16	dH2O	1x	Nostoc_10	303
16	dH2O	1x	Nostoc_10	1412
16	dH2O	1x	Nostoc_10	1119
19	dH2O	1x	Nostoc_10	231
19	dH2O	1x	Nostoc_10	1867
19	dH2O	1x	Nostoc_10	408
19	dH2O	1x	Nostoc_10	254
19	dH2O	1x	Nostoc_10	1018
19	dH2O	1x	Nostoc_10	555
20	dH2O	1x	Nostoc_10	217
20	dH2O	1x	Nostoc_10	1832
20	dH2O	1x	Nostoc_10	382
20	dH2O	1x	Nostoc_10	238
20	dH2O	1x	Nostoc_10	916
20	dH2O	1x	Nostoc_10	321
22	dH2O	1x	Nostoc_10	174
22	dH2O	1x	Nostoc_10	1551
22	dH2O	1x	Nostoc_10	338
22	dH2O	1x	Nostoc_10	199
22	dH2O	1x	Nostoc_10	625
22	dH2O	1x	Nostoc_10	204
23	dH2O	1x	Nostoc_10	172
23	dH2O	1x	Nostoc_10	1607
23	dH2O	1x	Nostoc_10	354
23	dH2O	1x	Nostoc_10	193
23	dH2O	1x	Nostoc_10	543
23	dH2O	1x	Nostoc_10	197
24	dH2O	1x	Nostoc_10	172
24	dH2O	1x	Nostoc_10	1607
24	dH2O	1x	Nostoc_10	354
24	dH2O	1x	Nostoc_10	193
24	dH2O	1x	Nostoc_10	543
24	dH2O	1x	Nostoc_10	197
27	dH2O	1x	Nostoc_10	159
27	dH2O	1x	Nostoc_10	1339
27	dH2O	1x	Nostoc_10	345
27	dH2O	1x	Nostoc_10	154
27	dH2O	1x	Nostoc_10	339
27	dH2O	1x	Nostoc_10	179
30	dH2O	1x	Nostoc_10	147
30	dH2O	1x	Nostoc_10	863
30	dH2O	1x	Nostoc_10	213
30	dH2O	1x	Nostoc_10	131
30	dH2O	1x	Nostoc_10	255
30	dH2O	1x	Nostoc_10	163
34	dH2O	1x	Nostoc_10	136
34	dH2O	1x	Nostoc_10	467
34	dH2O	1x	Nostoc_10	148
34	dH2O	1x	Nostoc_10	116
34	dH2O	1x	Nostoc_10	205
34	dH2O	1x	Nostoc_10	157
38	dH2O	1x	Nostoc_10	137
38	dH2O	1x	Nostoc_10	334
38	dH2O	1x	Nostoc_10	157
38	dH2O	1x	Nostoc_10	130
38	dH2O	1x	Nostoc_10	210
38	dH2O	1x	Nostoc_10	160
41	dH2O	1x	Nostoc_10	129
41	dH2O	1x	Nostoc_10	243
41	dH2O	1x	Nostoc_10	149
41	dH2O	1x	Nostoc_10	127
41	dH2O	1x	Nostoc_10	182
41	dH2O	1x	Nostoc_10	146
43	dH2O	1x	Nostoc_10	128
43	dH2O	1x	Nostoc_10	209
43	dH2O	1x	Nostoc_10	152
43	dH2O	1x	Nostoc_10	125
43	dH2O	1x	Nostoc_10	174
43	dH2O	1x	Nostoc_10	143
46	dH2O	1x	Nostoc_10	133
46	dH2O	1x	Nostoc_10	203
46	dH2O	1x	Nostoc_10	167
46	dH2O	1x	Nostoc_10	128
46	dH2O	1x	Nostoc_10	170
46	dH2O	1x	Nostoc_10	145
49	dH2O	1x	Nostoc_10	126
49	dH2O	1x	Nostoc_10	164
49	dH2O	1x	Nostoc_10	196
49	dH2O	1x	Nostoc_10	118
49	dH2O	1x	Nostoc_10	155
49	dH2O	1x	Nostoc_10	134
52	dH2O	1x	Nostoc_10	127
52	dH2O	1x	Nostoc_10	148
52	dH2O	1x	Nostoc_10	259
52	dH2O	1x	Nostoc_10	124
52	dH2O	1x	Nostoc_10	149
52	dH2O	1x	Nostoc_10	136
56	dH2O	1x	Nostoc_10	127
56	dH2O	1x	Nostoc_10	145
56	dH2O	1x	Nostoc_10	371
56	dH2O	1x	Nostoc_10	118
56	dH2O	1x	Nostoc_10	141
56	dH2O	1x	Nostoc_10	132
59	dH2O	1x	Nostoc_10	135
59	dH2O	1x	Nostoc_10	164
59	dH2O	1x	Nostoc_10	447
59	dH2O	1x	Nostoc_10	120
59	dH2O	1x	Nostoc_10	137
59	dH2O	1x	Nostoc_10	140
65	dH2O	1x	Nostoc_10	131
65	dH2O	1x	Nostoc_10	194
65	dH2O	1x	Nostoc_10	1024
65	dH2O	1x	Nostoc_10	125
65	dH2O	1x	Nostoc_10	126
65	dH2O	1x	Nostoc_10	130
74	dH2O	1x	Nostoc_10	138
74	dH2O	1x	Nostoc_10	249
74	dH2O	1x	Nostoc_10	1843
74	dH2O	1x	Nostoc_10	126
74	dH2O	1x	Nostoc_10	126
74	dH2O	1x	Nostoc_10	135
0	dH2O	MGS-1	Nostoc_10	13
0	dH2O	MGS-1	Nostoc_10	23
0	dH2O	MGS-1	Nostoc_10	16
0	dH2O	MGS-1	Nostoc_10	21
0	dH2O	MGS-1	Nostoc_10	17
0	dH2O	MGS-1	Nostoc_10	21
1	dH2O	MGS-1	Nostoc_10	16
1	dH2O	MGS-1	Nostoc_10	30
1	dH2O	MGS-1	Nostoc_10	18
1	dH2O	MGS-1	Nostoc_10	21
1	dH2O	MGS-1	Nostoc_10	17
1	dH2O	MGS-1	Nostoc_10	22
2	dH2O	MGS-1	Nostoc_10	24
2	dH2O	MGS-1	Nostoc_10	41
2	dH2O	MGS-1	Nostoc_10	24
2	dH2O	MGS-1	Nostoc_10	25
2	dH2O	MGS-1	Nostoc_10	19
2	dH2O	MGS-1	Nostoc_10	26
5	dH2O	MGS-1	Nostoc_10	48
5	dH2O	MGS-1	Nostoc_10	87
5	dH2O	MGS-1	Nostoc_10	51
5	dH2O	MGS-1	Nostoc_10	54
5	dH2O	MGS-1	Nostoc_10	41
5	dH2O	MGS-1	Nostoc_10	65
6	dH2O	MGS-1	Nostoc_10	68
6	dH2O	MGS-1	Nostoc_10	100
6	dH2O	MGS-1	Nostoc_10	60
6	dH2O	MGS-1	Nostoc_10	60
6	dH2O	MGS-1	Nostoc_10	55
6	dH2O	MGS-1	Nostoc_10	78
7	dH2O	MGS-1	Nostoc_10	82
7	dH2O	MGS-1	Nostoc_10	122
7	dH2O	MGS-1	Nostoc_10	74
7	dH2O	MGS-1	Nostoc_10	81
7	dH2O	MGS-1	Nostoc_10	69
7	dH2O	MGS-1	Nostoc_10	86
8	dH2O	MGS-1	Nostoc_10	107
8	dH2O	MGS-1	Nostoc_10	155
8	dH2O	MGS-1	Nostoc_10	93
8	dH2O	MGS-1	Nostoc_10	103
8	dH2O	MGS-1	Nostoc_10	88
8	dH2O	MGS-1	Nostoc_10	125
9	dH2O	MGS-1	Nostoc_10	105
9	dH2O	MGS-1	Nostoc_10	182
9	dH2O	MGS-1	Nostoc_10	118
9	dH2O	MGS-1	Nostoc_10	120
9	dH2O	MGS-1	Nostoc_10	92
9	dH2O	MGS-1	Nostoc_10	130
12	dH2O	MGS-1	Nostoc_10	108
12	dH2O	MGS-1	Nostoc_10	164
12	dH2O	MGS-1	Nostoc_10	98
12	dH2O	MGS-1	Nostoc_10	105
12	dH2O	MGS-1	Nostoc_10	83
12	dH2O	MGS-1	Nostoc_10	105
13	dH2O	MGS-1	Nostoc_10	96
13	dH2O	MGS-1	Nostoc_10	181
13	dH2O	MGS-1	Nostoc_10	121
13	dH2O	MGS-1	Nostoc_10	107
13	dH2O	MGS-1	Nostoc_10	103
13	dH2O	MGS-1	Nostoc_10	109
16	dH2O	MGS-1	Nostoc_10	50
16	dH2O	MGS-1	Nostoc_10	71
16	dH2O	MGS-1	Nostoc_10	41
16	dH2O	MGS-1	Nostoc_10	50
16	dH2O	MGS-1	Nostoc_10	45
16	dH2O	MGS-1	Nostoc_10	55
19	dH2O	MGS-1	Nostoc_10	71
19	dH2O	MGS-1	Nostoc_10	130
19	dH2O	MGS-1	Nostoc_10	84
19	dH2O	MGS-1	Nostoc_10	109
19	dH2O	MGS-1	Nostoc_10	72
19	dH2O	MGS-1	Nostoc_10	119
20	dH2O	MGS-1	Nostoc_10	105
20	dH2O	MGS-1	Nostoc_10	199
20	dH2O	MGS-1	Nostoc_10	116
20	dH2O	MGS-1	Nostoc_10	154
20	dH2O	MGS-1	Nostoc_10	99
20	dH2O	MGS-1	Nostoc_10	167
22	dH2O	MGS-1	Nostoc_10	163
22	dH2O	MGS-1	Nostoc_10	269
22	dH2O	MGS-1	Nostoc_10	178
22	dH2O	MGS-1	Nostoc_10	197
22	dH2O	MGS-1	Nostoc_10	137
22	dH2O	MGS-1	Nostoc_10	230
23	dH2O	MGS-1	Nostoc_10	208
23	dH2O	MGS-1	Nostoc_10	325
23	dH2O	MGS-1	Nostoc_10	222
23	dH2O	MGS-1	Nostoc_10	274
23	dH2O	MGS-1	Nostoc_10	198
23	dH2O	MGS-1	Nostoc_10	326
24	dH2O	MGS-1	Nostoc_10	208
24	dH2O	MGS-1	Nostoc_10	325
24	dH2O	MGS-1	Nostoc_10	222
24	dH2O	MGS-1	Nostoc_10	274
24	dH2O	MGS-1	Nostoc_10	198
24	dH2O	MGS-1	Nostoc_10	326
27	dH2O	MGS-1	Nostoc_10	304
27	dH2O	MGS-1	Nostoc_10	409
27	dH2O	MGS-1	Nostoc_10	250
27	dH2O	MGS-1	Nostoc_10	275
27	dH2O	MGS-1	Nostoc_10	218
27	dH2O	MGS-1	Nostoc_10	380
30	dH2O	MGS-1	Nostoc_10	334
30	dH2O	MGS-1	Nostoc_10	442
30	dH2O	MGS-1	Nostoc_10	252
30	dH2O	MGS-1	Nostoc_10	265
30	dH2O	MGS-1	Nostoc_10	225
30	dH2O	MGS-1	Nostoc_10	392
34	dH2O	MGS-1	Nostoc_10	392
34	dH2O	MGS-1	Nostoc_10	463
34	dH2O	MGS-1	Nostoc_10	285
